,tweet_id,url
2706,680583894916304897,https://twitter.com/dog_rates/status/680583894916304897/photo/1
2707,680583894916304897,https://twitter.com/dog_rates/status/680583894916304897/photo/1
2708,680497766108381184,https://twitter.com/dog_rates/status/680497766108381184/photo/1
2709,680494726643068929,https://twitter.com/dog_rates/status/680494726643068929/photo/1
2710,680473011644985345,https://twitter.com/dog_rates/status/680473011644985345/photo/1
2711,680440374763077632,https://twitter.com/dog_rates/status/680440374763077632/video/1
2712,680221482581123072,https://twitter.com/dog_rates/status/680221482581123072/photo/1
2713,680206703334408192,https://twitter.com/dog_rates/status/680206703334408192/photo/1
2714,680191257256136705,https://twitter.com/dog_rates/status/680191257256136705/photo/1
2715,680176173301628928,https://twitter.com/dog_rates/status/680176173301628928/photo/1
2716,680161097740095489,https://twitter.com/dog_rates/status/680161097740095489/photo/1
2717,680145970311643136,https://twitter.com/dog_rates/status/680145970311643136/photo/1
2718,680145970311643136,https://twitter.com/dog_rates/status/680145970311643136/photo/1
2719,680145970311643136,https://twitter.com/dog_rates/status/680145970311643136/photo/1
2720,680130881361686529,https://twitter.com/dog_rates/status/680130881361686529/photo/1
2721,680115823365742593,https://twitter.com/dog_rates/status/680115823365742593/photo/1
2722,680100725817409536,https://twitter.com/dog_rates/status/680100725817409536/photo/1
2723,680085611152338944,https://twitter.com/dog_rates/status/680085611152338944/photo/1
2724,680085611152338944,https://twitter.com/dog_rates/status/680085611152338944/photo/1
2725,680085611152338944,https://twitter.com/dog_rates/status/680085611152338944/photo/1
2726,680070545539371008,https://twitter.com/dog_rates/status/680070545539371008/photo/1
2727,680055455951884288,https://twitter.com/dog_rates/status/680055455951884288/photo/1
2728,679877062409191424,https://twitter.com/dog_rates/status/679877062409191424/photo/1
2729,679872969355714560,https://vine.co/v/iAAxTbj1UAM
2730,679862121895714818,https://twitter.com/dog_rates/status/679862121895714818/photo/1
2731,679854723806179328,https://twitter.com/dog_rates/status/679854723806179328/photo/1
2732,679844490799091713,https://twitter.com/dog_rates/status/679844490799091713/photo/1
2733,679828447187857408,https://twitter.com/dog_rates/status/679828447187857408/photo/1
2734,679828447187857408,https://twitter.com/dog_rates/status/679828447187857408/photo/1
2735,679828447187857408,https://twitter.com/dog_rates/status/679828447187857408/photo/1
2736,679777920601223168,https://twitter.com/dog_rates/status/679777920601223168/photo/1
2737,679736210798047232,https://twitter.com/dog_rates/status/679736210798047232/photo/1
2738,679729593985699840,https://twitter.com/dog_rates/status/679729593985699840/photo/1
2739,679722016581222400,https://twitter.com/dog_rates/status/679722016581222400/photo/1
2740,679530280114372609,https://twitter.com/dog_rates/status/679530280114372609/photo/1
2741,679527802031484928,https://twitter.com/dog_rates/status/679527802031484928/photo/1
2742,679511351870550016,https://twitter.com/dog_rates/status/679511351870550016/photo/1
2743,679503373272485890,https://twitter.com/dog_rates/status/679503373272485890/photo/1
2744,679475951516934144,https://twitter.com/dog_rates/status/679475951516934144/photo/1
2745,679462823135686656,https://twitter.com/dog_rates/status/679462823135686656/photo/1
2746,679405845277462528,https://vine.co/v/iKVFEigMLxP
2747,679158373988876288,https://twitter.com/dog_rates/status/679158373988876288/photo/1
2748,679148763231985668,https://twitter.com/dog_rates/status/679148763231985668/photo/1
2749,679132435750195208,https://twitter.com/dog_rates/status/679132435750195208/photo/1
2750,679111216690831360,https://twitter.com/dog_rates/status/679111216690831360/video/1
2751,679062614270468097,https://twitter.com/dog_rates/status/679062614270468097/photo/1
2752,679062614270468097,https://twitter.com/dog_rates/status/679062614270468097/photo/1
2753,679047485189439488,https://twitter.com/dog_rates/status/679047485189439488/photo/1
2754,679001094530465792,https://vine.co/v/iKIwAzEatd6
2755,678991772295516161,https://twitter.com/dog_rates/status/678991772295516161/photo/1
2756,678969228704284672,https://twitter.com/dog_rates/status/678969228704284672/photo/1
2757,678800283649069056,https://twitter.com/dog_rates/status/678800283649069056/photo/1
2758,678798276842360832,https://twitter.com/dog_rates/status/678798276842360832/photo/1
2759,678774928607469569,https://twitter.com/dog_rates/status/678774928607469569/photo/1
2760,678767140346941444,https://twitter.com/dog_rates/status/678767140346941444/photo/1
2761,678764513869611008,https://twitter.com/dog_rates/status/678764513869611008/photo/1
2762,678755239630127104,https://twitter.com/dog_rates/status/678755239630127104/photo/1
2763,678740035362037760,https://twitter.com/dog_rates/status/678740035362037760/photo/1
2764,678708137298427904,https://vine.co/v/eQjxxYaQ60K
2765,678675843183484930,https://twitter.com/dog_rates/status/678675843183484930/photo/1
2766,678643457146150913,https://twitter.com/dog_rates/status/678643457146150913/photo/1
2767,678446151570427904,https://twitter.com/dog_rates/status/678446151570427904/photo/1
2768,678424312106393600,https://twitter.com/dog_rates/status/678424312106393600/photo/1
2769,678410210315247616,https://twitter.com/dog_rates/status/678410210315247616/photo/1
2770,678399652199309312,https://twitter.com/dog_rates/status/678399652199309312/video/1
2771,678396796259975168,https://twitter.com/dog_rates/status/678396796259975168/photo/1
2772,678396796259975168,https://twitter.com/dog_rates/status/678396796259975168/photo/1
2773,678389028614488064,https://twitter.com/dog_rates/status/678389028614488064/photo/1
2774,678380236862578688,https://twitter.com/dog_rates/status/678380236862578688/photo/1
2775,678341075375947776,https://twitter.com/dog_rates/status/678341075375947776/photo/1
2776,678334497360859136,https://twitter.com/dog_rates/status/678334497360859136/photo/1
